9.423207652827761294e+00,6.813142208117907828e+00
-3.450889121281016880e+00,1.731914655622780241e+00
-3.324350402000667337e+00,2.279129199800877359e+00
-1.472815051601017888e+00,4.191921076860197104e+00
1.206900705010872432e+00,7.453601181409085008e+00
-2.350567959783799843e+00,-2.800839732595822973e+00
-4.457108324822566914e+00,1.114974741879301900e+00
-4.843158221353982995e+00,1.872432349699840959e+00
7.132191556694494672e+00,8.742220289032784919e+00
-2.354017245161681426e-01,6.180445137295452085e+00
7.897234879265228047e-01,5.875256099227902595e+00
9.531917092202758512e-01,3.753853148157906716e+00
6.646570479878808335e+00,4.803554776785204261e+00
7.672878735710085607e+00,8.565662684922871861e+00
6.208224278356864190e+00,8.908510579462637580e+00
8.652333775408260763e+00,7.375554956061120215e+00
7.848372613838546563e+00,8.505690279453482106e+00
-3.831087412075709686e+00,-3.316786357753132020e-02
2.103243284928750789e+00,5.951235816965804837e+00
-6.029805023686896526e+00,-5.004968105940674761e-01
7.811798301493846353e-01,7.545902804308108891e-01
7.191572849611669760e+00,9.055876250529355076e+00
7.411502604148224371e+00,7.974773692834793870e+00
7.222023439570578240e+00,8.846168804692020160e+00
1.555003664362628601e+00,3.913289454788293931e+00
4.797969583988570541e-01,3.185076146467181957e+00
-3.730358713157246431e+00,-2.453643762136274553e+00
-3.157069954890054042e+00,7.044058045122805201e-01
1.143404138222844146e+00,5.809625683673042218e+00
1.112554046432836508e+01,7.732913243501717382e+00
-3.555110549279271837e+00,1.206729666599358541e+00
5.320953687080601568e+00,6.140718286204590370e+00
-3.260282194663828736e+00,-1.767361362512541501e+00
-3.359220897795126337e+00,2.320028886957446357e+00
1.370566444937934891e+00,5.386363151346174938e+00
1.036641165086439997e+01,7.637221217732879985e+00
-4.083697135926004584e+00,4.813148544371964044e-01
-2.254094658663579054e+00,2.644188872725181660e+00
-7.213120944543121915e+00,2.763473397727542746e+00
1.457756256256801830e+00,3.183249210008096242e+00
-6.207196138267738306e+00,2.617950915586885863e+00
-3.989406813315767852e+00,2.516456260445552928e+00
6.681012216951016658e-01,3.465953370638744424e+00
-3.957027145718587491e+00,5.266681485976401622e-02
5.215908222249637793e-01,5.508681073141646678e+00
1.672877968411632388e+00,7.071424142962836612e+00
7.034300610753422944e+00,9.671879291323442374e+00
3.146471509230454711e+00,3.683571240962757898e+00
7.311618948134273488e+00,7.666126329816146168e+00
5.777486348322286247e+00,8.416813876952307538e+00
-8.647593190168336719e+00,-2.721245355063522720e+00
-5.834356583470084345e+00,2.305871870602133611e-01
7.574996926300315181e+00,8.576005906867022688e+00
1.638870370118675535e+00,6.560309324179140589e+00
9.975405422524643129e+00,9.647653319664927452e+00
-1.647179345334065736e+00,-9.902115070597672375e-01
-1.860420896406852265e+00,-3.173339407486901464e+00
-4.743694876076723688e+00,1.780661055047860764e+00
-4.808701759327949965e+00,5.747184697790611585e-01
-5.482345432481298353e+00,2.173135953895414252e-01
-2.994020158022681066e+00,-8.712845542247833475e-01
1.439948512556323834e+00,4.092221092382367864e+00
-4.276701623599247881e+00,-2.998721186453428444e+00
6.773431047634987934e+00,8.000120173877519392e+00
8.701895076918935601e+00,8.227949475818036262e+00
-1.896910903733555198e-01,5.343316925940913009e-01
2.616781377595966074e+00,5.125087435753167497e+00
7.964822611862220292e+00,1.144875931275327829e+01
-2.942561988642033111e+00,5.770239460353051797e+00
-4.140999857315226684e+00,-2.190005335171048007e+00
5.658746596190513678e+00,1.038441801208393400e+01
-1.692740858642027835e+00,1.494895366848958407e+00
9.794807629974398466e+00,9.074983902789194090e+00
5.005743762213092474e+00,6.003790852078766171e+00
2.574386227523192794e+00,5.110572718505726364e+00
-4.774009034419345099e+00,1.789557043137529613e-01
6.807409274281171818e+00,5.544619390349247112e+00
-5.693693447638882965e+00,2.960760496669064601e+00
8.386813118032820924e+00,8.669014055185069623e+00
-2.247935783826976675e+00,1.012232100678356339e+00
1.937073683122649825e+00,2.906088043308654445e+00
-9.548390785525140423e-01,5.489890023111472672e+00
7.006360914607848045e+00,8.722398403688325530e+00
9.275221413601537179e+00,8.545694870589725767e+00
7.920114818297877335e+00,9.490472507368405530e+00
-2.356428599873400032e+00,3.761313655093011299e+00
-2.830710305986724240e+00,-1.855683815197084918e+00
-6.063337954779178141e+00,2.240973366132777755e+00
1.542181812935331298e+00,6.602816859800167748e+00
6.723980869220852696e+00,1.336379300788851410e+01
1.028232416169164765e+01,8.316926063805823333e+00
-4.995820146770037162e+00,-1.158510867277601442e+00
7.759432478566361091e+00,8.248090277449231067e+00
-2.998823996069264197e+00,3.517805541746576559e+00
9.934785127617065115e+00,1.039028474521162693e+01
1.759328644256844765e+00,3.307112216354787471e+00
-3.792590677365389684e+00,1.169521976842772482e+00
-5.592877427600836171e+00,-2.603630399504895943e-01
-1.602627204965226149e+00,2.274986571583114792e+00
9.326421977103295902e+00,1.089048065359967410e+01
-4.582695090005216798e+00,3.292070334071932614e+00
-7.466116030261137126e+00,2.393610263450949294e+00
2.912925418770393016e+00,2.842189451284993229e+00
-8.374968846676744683e-01,3.951776789085160058e+00
-2.696925090379572953e+00,3.664325821646242654e-01
-5.662155320876124165e+00,-1.510368381923367309e+00
3.459626011446748528e+00,6.328194099759913094e+00
1.089628164045627123e+01,9.904220242170923783e+00
6.879784938872185229e+00,8.163907711460648642e+00
7.774259403971620408e+00,4.796648871817747128e+00
8.948948150343598584e+00,8.545350569286821241e+00
6.782194170769486163e+00,6.805142356776558543e+00
-4.728055691337314848e+00,-4.044467792003262341e-01
8.394057111718314701e+00,9.214808302548494368e+00
-4.590305590060864027e+00,1.033609616745591708e+00
-3.890537348975664500e+00,1.477150609990158514e-01
7.328994575810562573e+00,6.843306252308755333e+00
6.467882866887653570e+00,8.057532368650962340e+00
1.560163280817212339e+00,2.424401754830285860e+00
6.888714025627836968e+00,8.999877865598163496e+00
-4.620070004111234141e+00,4.222311641948542915e-01
1.412147785556054469e+00,4.176175832231837859e+00
-3.570851379688629645e+00,-1.373068135722149474e+00
1.598333672918851089e+00,3.582265680595151380e+00
7.659882179423116000e+00,6.077474192727386537e+00
-7.641309469751467631e+00,1.393180501482973177e-01
1.987702747606296061e+00,3.322396324035852722e+00
1.748321790446137225e+00,3.908801167066978444e+00
1.103906702434966025e+00,5.793480838005619304e+00
7.685880049886025134e+00,7.343797358136725961e+00
-5.655002650491238292e+00,-2.388888192207633487e+00
-6.112417809530672486e+00,1.651212548951650261e+00
-3.047394262005660437e+00,-1.309593938356722997e+00
-5.518739738853555288e+00,-1.280372760104724339e+00
-4.696124038427005765e+00,1.039125506857216386e-02
8.204115969374941031e+00,9.988543407566160326e+00
2.519761806636434454e+00,5.930289604570722517e+00
-1.689054817892724714e+00,4.811787958339621696e+00
1.589346085983456280e-01,4.561637022484103632e+00
8.243639129169894275e+00,1.012921136910946629e+01
1.091008514756799608e+00,3.555940330460759302e+00
2.142521878042798811e+00,1.797289412994085289e+00
-1.552561805137320228e+00,4.805705586135958995e+00
8.050280109676317686e-01,5.658589003002573392e+00
1.843907663834643440e+00,5.570229355052442877e+00
-4.786277638708869020e+00,3.693214165396024207e+00
1.744563859133497985e+00,4.549801928100018600e+00
3.866786023939194905e-03,4.388881750409629134e+00
1.043068298736211119e+01,8.634836712957968174e+00
1.149538107688615307e+00,5.331301805782462822e+00
-1.525624118947489283e+00,1.278300706989738300e+00
2.650072373770957945e+00,4.198839485075468225e+00
6.789111687167064701e+00,6.595195180201682383e+00
1.004034627107179389e+01,7.459391356741262413e+00
9.191027946512436486e+00,8.913458153262961758e+00
6.038876511521292123e+00,7.381140347207251651e+00
4.045434014634540887e+00,4.652349861785079810e+00
-3.238553238133239809e+00,1.807372486220672758e-01
8.187604905807704725e+00,8.725779820210670223e+00
-4.970247044771888945e+00,-3.984692639498121913e-01
2.133542451099565529e+00,7.127122627051549308e+00
3.261888261643607345e-01,7.149063170845463944e+00
-3.576466648891119871e+00,-1.428383419588710179e+00
7.600555335361940834e+00,6.701597359464718906e+00
3.032064988037696196e+00,3.925190065732532929e+00
1.400798290621220854e+00,3.739198925210154290e+00
6.388545254492646208e+00,7.860966144738837258e+00
2.169405788029038717e+00,6.212320717700473338e+00
4.847043561401431333e+00,8.538863993948508480e+00
-3.840319593299424739e+00,2.983096586712451481e-01
9.418222236085009857e-01,4.723041368364137682e+00
1.134596340558097660e+00,2.715811251397906911e+00
6.240973244834813194e-01,2.215886495857872340e+00
1.663593542984163065e+00,2.624004007833375063e+00
1.741640572892304784e+00,5.177281052156688546e+00
9.949561666989882980e+00,8.224418589190337414e+00
-2.365758467342315097e+00,2.378708922793584257e+00
-3.543237527400986409e+00,-3.553857026309583667e-01
6.065928614955797826e+00,8.113232996174700062e+00
9.399995156173645228e+00,6.335244401758918897e+00
7.423720202953833613e+00,1.001177049032467004e+01
-5.129008932985086311e+00,-1.403874235254458092e-01
5.208414859277523234e+00,6.573132714962641288e+00
2.866164618171243461e+00,4.386436044383581923e+00
8.636994628514962358e+00,1.027282716902299242e+01
7.120862246035407850e+00,7.208605710293989333e+00
7.903492038126382901e+00,8.293769832201174808e+00
-3.778863347939914963e+00,3.311209067233517045e-01
-5.489053565537883372e+00,-1.517703767535536485e-01
-4.006731219510889730e+00,1.423301405284557619e+00
1.979181300622134820e-01,1.843240478987643094e+00
-4.155009759589176177e+00,-4.298769079347549704e-01
6.798926406823158075e-01,2.656043544279963697e+00
2.131413507616793268e+00,4.367154796938494954e+00
-7.668953467755994069e+00,8.915819090697503224e-01
-6.966391685992192606e+00,-1.838345247397930482e+00
3.293996289916019116e+00,5.507490056203799611e+00
9.727795830732718363e-01,1.952042212134737387e+00
2.315006109930216605e-01,4.067596831476373964e+00
-1.781250644990485910e+00,3.783732470936794989e+00
9.411003283034029110e+00,7.992261787659631800e+00
1.981290294994808798e+00,4.463659872971055265e+00
8.963466442131516887e-01,5.009684729803991488e+00
-5.197196583981931184e-01,3.093466652194021727e+00
2.736855241160425667e+00,3.997612719259210134e+00
5.656489397121832186e-01,7.400180465447473210e+00
-4.777333151947666945e-01,4.678648230109544670e+00
9.035462406428621307e+00,6.455965927244775138e+00
-5.602538572430111330e-01,1.822054611746086294e+00
4.934055767822372873e-01,1.446427692069131243e+00
-3.047088285149675890e+00,9.769915192778596547e-01
7.198360327541343251e-01,6.824923999470997593e+00
8.965113949608950250e+00,8.564101564278697509e+00
2.853436665194965638e+00,4.118353484632597095e+00
-2.892807335649774103e-01,3.803508342163889555e+00
9.448214125692683041e+00,6.499367751475079835e+00
-5.670551037601127220e+00,-8.328869975227823907e-01
7.850612304354378068e+00,8.518114770376472578e+00
9.045861596331556953e+00,7.473431662376970763e+00
5.407506702709133917e-01,5.315067367385779562e+00
8.243149646627200289e-01,4.535208493082330428e+00
8.335177926643529744e+00,7.270610951695034352e+00
9.456543930872273407e+00,6.401155467909635632e+00
8.770370310729532548e+00,6.960985500524782488e+00
4.085457216038649975e+00,5.163438226749642368e+00
-2.198711059710847238e-01,5.342500829187378564e+00
8.234437742112756808e+00,5.873723396888622439e+00
7.047690421227759572e+00,7.935346309567102630e+00
-6.566626947370761691e+00,1.737181757777078506e+00
-1.130040052307293319e+00,2.482495540001292245e+00
